year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,state,price
2012.0,cadillac,srx,excellent,6 cylinders,gas,99000.0,rebuilt,automatic,fwd,SUV,silver,mn,8499
2005.0,gmc,canyon,excellent,6 cylinders,gas,221524.0,clean,automatic,rwd,truck,black,mi,3500
2012.0,jeep,wrangler unlimited,excellent,6 cylinders,gas,78135.0,clean,automatic,4wd,sedan,silver,ca,28995
2011.0,honda,odyssey,good,6 cylinders,gas,198317.0,clean,automatic,fwd,other,black,id,6999
2015.0,jeep,renegade trailhawk,like new,4 cylinders,gas,40861.0,clean,automatic,4wd,SUV,white,ny,16495
2007.0,gmc,sierra,good,6 cylinders,gas,171000.0,clean,automatic,4wd,sedan,white,tx,8500
2002.0,honda,civic ex,excellent,6 cylinders,gas,180725.0,clean,manual,4wd,coupe,blue,oh,1800
2015.0,toyota,sienna,good,6 cylinders,gas,106477.0,clean,automatic,fwd,wagon,red,pa,15995
2002.0,buick,century,good,6 cylinders,gas,106875.0,clean,automatic,fwd,sedan,white,co,3995
2004.0,honda,other,good,6 cylinders,electric,126298.0,clean,automatic,4wd,sedan,white,or,4500
2012.0,ram,2500 slt 4x4,excellent,8 cylinders,gas,166821.0,clean,automatic,4wd,pickup,white,ga,21990
2010.0,mitsubishi,lancer,excellent,4 cylinders,gas,85144.0,clean,manual,fwd,hatchback,blue,fl,7900
2014.0,infiniti,qx60 35 sport utility,like new,6 cylinders,gas,148000.0,clean,automatic,4wd,SUV,silver,ia,13000
2009.0,kia,optima,good,6 cylinders,gas,81217.0,clean,automatic,fwd,sedan,black,nj,6699
2000.0,ford,other,good,10 cylinders,gas,215000.0,clean,automatic,rwd,pickup,white,wa,9995
2003.0,jeep,wrangler,good,6 cylinders,gas,241000.0,clean,manual,4wd,sedan,brown,co,7000
2010.0,pontiac,g6 gt,good,6 cylinders,gas,148000.0,clean,automatic,fwd,sedan,white,ny,4999
2016.0,bmw,other,excellent,6 cylinders,gas,11523.0,clean,automatic,4wd,SUV,black,ak,32995
1990.0,cadillac,eldorado,excellent,8 cylinders,gas,150000.0,clean,manual,fwd,coupe,red,nm,5200
2005.0,dodge,durango,good,6 cylinders,gas,200000.0,clean,automatic,4wd,SUV,white,tx,2400
2009.0,ford,escape limited,good,6 cylinders,gas,99358.0,clean,automatic,4wd,SUV,grey,ny,7400
2013.0,chevrolet,equinox,like new,4 cylinders,gas,87096.0,rebuilt,automatic,fwd,SUV,yellow,mi,7400
2016.0,lexus,rx 350 sport utility 4d,good,6 cylinders,other,27139.0,clean,other,4wd,other,silver,nc,31590
2013.0,chevrolet,sonic lt,like new,4 cylinders,gas,148000.0,clean,automatic,4wd,sedan,grey,ca,6999
2018.0,nissan,rogue sv,good,4 cylinders,gas,36085.0,clean,automatic,4wd,SUV,white,or,287
2018.0,mitsubishi,outlander phev sel,good,6 cylinders,other,25384.0,clean,other,4wd,other,black,ca,25590
2018.0,ford,f150 platinum,good,6 cylinders,gas,81449.0,clean,automatic,4wd,sedan,white,id,657
2018.0,chevrolet,silverado 1500,good,8 cylinders,gas,30295.0,clean,automatic,4wd,truck,white,fl,0
2011.0,toyota,camry,good,4 cylinders,gas,135917.0,clean,automatic,fwd,sedan,red,vt,7495
2014.0,chevrolet,malibu,excellent,4 cylinders,gas,90843.0,clean,automatic,fwd,sedan,white,oh,8999
2001.0,toyota,camry,good,4 cylinders,gas,150975.0,clean,manual,fwd,sedan,white,ca,4478
2018.0,honda,accord,good,4 cylinders,gas,31766.0,clean,automatic,fwd,sedan,white,ca,24304
2013.0,nissan,leaf,excellent,other,electric,83477.0,clean,automatic,fwd,hatchback,blue,ca,6499
2015.0,mercedes-benz,sclass s 550,good,6 cylinders,hybrid,49519.0,clean,other,rwd,sedan,white,tx,42590
2007.0,ram,2500,excellent,6 cylinders,diesel,191000.0,clean,automatic,4wd,truck,white,va,21900
2012.0,toyota,tacoma double cab pickup,good,6 cylinders,other,74618.0,clean,other,4wd,pickup,green,fl,27990
2010.0,honda,crv,excellent,4 cylinders,gas,99503.0,rebuilt,automatic,4wd,SUV,black,nc,7300
2001.0,nissan,other,excellent,6 cylinders,gas,116000.0,clean,automatic,4wd,SUV,silver,wv,5990
2010.0,mercedes-benz,other,excellent,8 cylinders,gas,122500.0,clean,automatic,4wd,SUV,white,wa,19500
2020.0,ford,other,good,6 cylinders,gas,24110.0,clean,automatic,4wd,sedan,white,fl,51214
2013.0,mazda,mazda3,good,4 cylinders,gas,131337.0,clean,automatic,fwd,sedan,white,ia,6695
2002.0,volvo,v70,fair,6 cylinders,gas,240925.0,clean,automatic,4wd,sedan,black,oh,1500
2020.0,cadillac,ct5 premium luxury,good,6 cylinders,gas,17603.0,clean,other,4wd,sedan,black,co,35590
2007.0,subaru,forester,good,6 cylinders,gas,137723.0,clean,automatic,4wd,SUV,white,ct,6998
2014.0,lexus,ls 460 sedan 4d,good,8 cylinders,diesel,72772.0,clean,other,rwd,sedan,silver,fl,28990
2016.0,nissan,other,excellent,6 cylinders,gas,56123.0,salvage,automatic,4wd,SUV,white,nc,17995
2015.0,nissan,rogue,good,6 cylinders,gas,103500.0,clean,automatic,fwd,wagon,white,tx,8999
2015.0,chevrolet,silverado 1500 lt,excellent,6 cylinders,gas,103160.0,clean,automatic,4wd,sedan,white,ok,29921
2013.0,lincoln,other,good,8 cylinders,gas,63065.0,clean,other,4wd,other,black,dc,23990
2010.0,toyota,sienna,excellent,6 cylinders,gas,135746.0,clean,automatic,fwd,mini-van,white,nj,9100
2009.0,kia,sorento,good,6 cylinders,gas,94000.0,clean,automatic,fwd,SUV,white,va,5965
2014.0,chevrolet,tahoe police,good,8 cylinders,gas,150400.0,clean,other,rwd,SUV,black,dc,12800
2010.0,ford,fusion titanium,excellent,6 cylinders,gas,92177.0,clean,automatic,fwd,sedan,silver,wi,1
2010.0,honda,civic sedan,excellent,4 cylinders,gas,121000.0,clean,automatic,fwd,sedan,grey,ok,6698
2014.0,chevrolet,other,good,6 cylinders,gas,130742.0,clean,automatic,fwd,sedan,silver,mn,7998
2012.0,gmc,savana 3500,good,8 cylinders,gas,143000.0,rebuilt,automatic,rwd,van,white,co,11900
1999.0,cadillac,seville sls,excellent,8 cylinders,gas,82000.0,clean,automatic,fwd,sedan,white,mi,5450
2005.0,acura,rl,good,6 cylinders,gas,144000.0,clean,automatic,4wd,sedan,white,mi,4500
2007.0,chevrolet,avalanche,good,8 cylinders,gas,148137.0,clean,automatic,4wd,truck,silver,ne,12999
2014.0,mercedes-benz,sclass,good,6 cylinders,gas,51616.0,clean,automatic,4wd,sedan,white,md,0
2015.0,ford,f150,good,8 cylinders,gas,131000.0,clean,automatic,4wd,truck,silver,nv,27999
2011.0,gmc,other,good,6 cylinders,other,129404.0,clean,automatic,4wd,SUV,silver,ks,0
2012.0,chevrolet,silverado 2500hd,excellent,8 cylinders,gas,27114.0,clean,automatic,4wd,truck,grey,wi,26900
2016.0,chevrolet,malibu limited,excellent,6 cylinders,gas,71354.0,clean,automatic,fwd,sedan,white,ca,10995
2011.0,jeep,liberty sport 4x4,excellent,6 cylinders,gas,133025.0,clean,automatic,4wd,SUV,green,ks,9950
2015.0,ford,f250,good,6 cylinders,gas,151000.0,clean,automatic,4wd,sedan,white,tn,24900
2015.0,ford,f250,good,6 cylinders,diesel,170202.0,clean,automatic,4wd,pickup,white,ks,41995
2008.0,ford,edge,good,6 cylinders,gas,204409.0,clean,automatic,fwd,SUV,red,ks,5197
1990.0,mercedes-benz,other,good,6 cylinders,gas,113000.0,clean,automatic,4wd,wagon,brown,ca,4500
2007.0,nissan,sentra 20,good,4 cylinders,gas,109250.0,clean,automatic,4wd,sedan,grey,tn,4500
2002.0,mercury,grand marquis,excellent,8 cylinders,gas,151000.0,clean,automatic,rwd,sedan,grey,tx,3999
2009.0,cadillac,escalade,excellent,8 cylinders,gas,69000.0,clean,automatic,4wd,SUV,black,wa,19500
2018.0,honda,crv,good,4 cylinders,gas,38361.0,clean,automatic,fwd,SUV,red,nv,23991
2015.0,gmc,sierra,good,6 cylinders,gas,156839.0,clean,automatic,4wd,pickup,white,ok,23900
2016.0,toyota,corolla,good,6 cylinders,gas,33469.0,clean,automatic,fwd,sedan,blue,pa,0
2013.0,chevrolet,spark,good,4 cylinders,gas,145543.0,clean,manual,fwd,sedan,black,ar,4000
2014.0,ford,f150 svt raptor,excellent,8 cylinders,gas,85000.0,clean,automatic,4wd,pickup,black,ny,65000
2013.0,toyota,rav4,excellent,4 cylinders,gas,87644.0,clean,automatic,4wd,SUV,white,oh,14999
2017.0,gmc,acadia,good,6 cylinders,gas,76620.0,clean,automatic,fwd,SUV,blue,fl,21637
2005.0,gmc,sierra,good,6 cylinders,diesel,186070.0,clean,automatic,fwd,pickup,silver,fl,18900
2014.0,mercedes-benz,claclass,good,6 cylinders,gas,52507.0,clean,automatic,4wd,sedan,black,nj,0
2017.0,hyundai,elantra,like new,4 cylinders,gas,92289.0,clean,automatic,4wd,sedan,red,fl,11800
2000.0,chevrolet,impala,good,6 cylinders,gas,73837.0,clean,automatic,fwd,sedan,white,tn,2300
2005.0,chrysler,300,excellent,8 cylinders,gas,84486.0,clean,automatic,rwd,sedan,grey,ny,5499
2018.0,mazda,mx5 miata grand touring,good,6 cylinders,gas,10364.0,clean,other,rwd,other,white,nm,25990
2002.0,lexus,es300,good,6 cylinders,gas,135250.0,clean,automatic,fwd,sedan,silver,wa,4500
2018.0,bmw,x5,good,8 cylinders,gas,33916.0,clean,automatic,4wd,SUV,black,ny,49495
2002.0,ford,f150 xl,good,6 cylinders,gas,103724.0,clean,automatic,4wd,pickup,white,pa,3200
2014.0,chevrolet,impala ls,good,6 cylinders,other,88650.0,clean,automatic,fwd,sedan,white,ma,13977
2011.0,bmw,m3,excellent,8 cylinders,gas,59914.0,clean,automatic,rwd,convertible,white,vt,27995
2018.0,audi,a4 allroad premium wagon 4d,good,6 cylinders,gas,28162.0,clean,other,4wd,wagon,white,ny,35590
2015.0,ford,f350 super duty,like new,8 cylinders,gas,65595.0,clean,automatic,4wd,truck,white,nc,39995
2013.0,mercedes-benz,slclass sl 550,good,8 cylinders,other,33867.0,clean,other,rwd,convertible,white,ca,43990
2020.0,volkswagen,jetta 14t s sedan 4d,good,6 cylinders,other,11583.0,clean,other,4wd,sedan,black,nm,19590
2011.0,ford,f350sd,good,6 cylinders,diesel,144583.0,clean,automatic,4wd,sedan,silver,ca,34995
2018.0,volkswagen,tiguan,good,6 cylinders,gas,24942.0,clean,automatic,4wd,SUV,white,al,22499
2009.0,subaru,impreza,good,6 cylinders,gas,148605.0,clean,automatic,4wd,hatchback,blue,ct,4988
2013.0,toyota,camry hybrid xle,like new,6 cylinders,hybrid,133327.0,clean,automatic,4wd,sedan,silver,ca,9999
2011.0,jeep,other,good,6 cylinders,gas,100733.0,clean,automatic,4wd,SUV,white,or,206
2001.0,gmc,sierra,excellent,8 cylinders,gas,201000.0,clean,automatic,rwd,truck,white,fl,7000
2019.0,lexus,es,good,6 cylinders,gas,38334.0,clean,automatic,fwd,sedan,red,ky,36800
2020.0,chevrolet,silverado,excellent,6 cylinders,diesel,27000.0,lien,automatic,4wd,truck,silver,fl,71000
2017.0,chevrolet,trax,good,6 cylinders,gas,24496.0,clean,automatic,fwd,sedan,white,nj,15495
2013.0,chevrolet,captiva sport,good,6 cylinders,gas,85389.0,clean,automatic,fwd,sedan,red,oh,9576
2018.0,ford,edge,good,6 cylinders,gas,34035.0,clean,automatic,fwd,SUV,black,tx,21300
2013.0,toyota,highlander hybrid limited,excellent,6 cylinders,hybrid,152000.0,clean,automatic,4wd,SUV,black,co,15900
2012.0,chevrolet,impala,good,6 cylinders,gas,196727.0,clean,automatic,4wd,sedan,white,mi,5900
2011.0,chevrolet,traverse,good,6 cylinders,gas,180000.0,clean,automatic,4wd,SUV,white,mo,6495
2012.0,bmw,528xi,good,6 cylinders,gas,77820.0,clean,automatic,4wd,sedan,black,ca,13995
2011.0,ford,f250 lariat,good,8 cylinders,diesel,240000.0,clean,automatic,4wd,sedan,white,sc,27900
2012.0,chevrolet,corvette grand sport,good,8 cylinders,gas,32086.0,clean,automatic,rwd,convertible,white,md,38590
2018.0,dodge,durango,good,6 cylinders,gas,36352.0,clean,other,4wd,SUV,white,ny,34000
2020.0,hyundai,accent,good,6 cylinders,gas,17927.0,clean,automatic,fwd,sedan,white,ca,0
2006.0,toyota,other,excellent,8 cylinders,gas,224169.0,clean,automatic,4wd,truck,blue,tx,2500
2005.0,nissan,altima,excellent,4 cylinders,gas,155098.0,clean,automatic,fwd,sedan,grey,ny,3999
2003.0,mitsubishi,other,new,6 cylinders,gas,111201.0,clean,automatic,4wd,sedan,white,va,2900
2014.0,cadillac,escalade,excellent,8 cylinders,gas,162796.0,clean,automatic,4wd,SUV,white,ca,21914
2011.0,bmw,x5,good,6 cylinders,gas,1.0,clean,automatic,4wd,sedan,white,ca,0
2011.0,acura,other,excellent,4 cylinders,gas,168801.0,clean,manual,fwd,sedan,black,ks,8450
2020.0,ford,fusion,like new,4 cylinders,gas,20457.0,clean,automatic,4wd,sedan,white,il,1000
2019.0,mitsubishi,mirage g4 rf sedan 4d,good,6 cylinders,gas,10443.0,clean,other,fwd,sedan,black,wi,14990
1997.0,ford,mustang convertible,good,8 cylinders,gas,111000.0,clean,automatic,rwd,convertible,white,mi,3000
2020.0,volkswagen,other,good,4 cylinders,gas,3417.0,clean,automatic,4wd,SUV,white,or,425
2006.0,chevrolet,g20 van,fair,8 cylinders,gas,202000.0,clean,automatic,rwd,van,white,oh,5975
2012.0,toyota,tacoma access cab pickup,good,6 cylinders,gas,37725.0,clean,other,4wd,pickup,white,ks,22990
1999.0,toyota,4runner,excellent,6 cylinders,gas,230000.0,clean,automatic,4wd,SUV,red,id,8000
2014.0,chevrolet,equinox,excellent,6 cylinders,gas,77059.0,clean,automatic,fwd,SUV,red,ks,13995
2012.0,mazda,other,excellent,4 cylinders,gas,125699.0,clean,automatic,fwd,sedan,black,in,6995
2007.0,hyundai,other,good,6 cylinders,other,177133.0,clean,other,fwd,sedan,white,wa,4999
2018.0,volkswagen,tiguan,good,6 cylinders,gas,22136.0,clean,automatic,4wd,sedan,white,nj,16995
2017.0,acura,mdx sport hybrid shawd,good,6 cylinders,other,9326.0,clean,other,4wd,SUV,white,ca,38990
2017.0,ford,mustang,good,6 cylinders,gas,76774.0,clean,automatic,rwd,coupe,red,az,25373
2014.0,chevrolet,silverado 2500 hd crew,good,8 cylinders,gas,53263.0,clean,other,4wd,pickup,white,pa,40990
2011.0,toyota,prius,excellent,4 cylinders,hybrid,151713.0,clean,automatic,fwd,sedan,black,or,7395
2020.0,nissan,altima,excellent,4 cylinders,gas,21929.0,clean,automatic,fwd,sedan,white,tn,26997
2003.0,chevrolet,venture,good,8 cylinders,gas,131502.0,clean,automatic,fwd,van,custom,ks,3900
2007.0,ford,escape,good,4 cylinders,gas,80000.0,clean,automatic,fwd,SUV,silver,oh,4600
2018.0,toyota,camry,good,4 cylinders,hybrid,50657.0,clean,automatic,fwd,sedan,white,or,391
2012.0,chevrolet,traverse,excellent,6 cylinders,gas,193965.0,clean,automatic,4wd,SUV,white,ia,8995
2014.0,ford,f350 super duty,excellent,8 cylinders,diesel,147971.0,clean,automatic,4wd,truck,white,mt,40990
2018.0,volkswagen,other,good,6 cylinders,gas,45670.0,clean,other,fwd,other,white,ma,23590
2012.0,subaru,other,excellent,4 cylinders,gas,118748.0,clean,automatic,4wd,wagon,black,oh,9700
2014.0,ford,escape,good,6 cylinders,gas,119623.0,clean,automatic,fwd,SUV,white,il,15995
2007.0,chevrolet,silverado z71,good,8 cylinders,gas,173000.0,clean,automatic,4wd,pickup,grey,ia,7500
2013.0,nissan,pathfinder sv,excellent,6 cylinders,gas,140000.0,clean,automatic,4wd,SUV,grey,ky,9600
2011.0,lexus,is,good,6 cylinders,gas,135660.0,clean,automatic,4wd,sedan,white,tx,11995
2016.0,jeep,wrangler unlimited sport,good,6 cylinders,gas,80373.0,clean,automatic,4wd,sedan,white,co,32337
2013.0,honda,accord,good,6 cylinders,gas,137262.0,clean,automatic,fwd,sedan,white,mo,13495
2020.0,subaru,outback,good,6 cylinders,other,5214.0,clean,other,4wd,sedan,white,co,29988
2013.0,bmw,328i,good,6 cylinders,gas,49530.0,clean,automatic,4wd,sedan,grey,fl,15995
2011.0,chevrolet,malibu ltz,excellent,4 cylinders,gas,47800.0,clean,automatic,fwd,sedan,red,pa,8999
2020.0,honda,civic,good,6 cylinders,gas,8226.0,clean,automatic,4wd,sedan,white,az,0
2011.0,rover,other,good,6 cylinders,gas,150000.0,clean,automatic,4wd,sedan,white,ct,4550
2004.0,honda,accord,good,6 cylinders,gas,190586.0,clean,automatic,4wd,other,white,mi,0
2021.0,gmc,sierra,good,6 cylinders,gas,3862.0,clean,automatic,4wd,pickup,white,tx,66981
2011.0,toyota,prius,excellent,4 cylinders,electric,130419.0,clean,automatic,4wd,hatchback,white,ia,8995
2013.0,lincoln,mkz,good,6 cylinders,gas,61976.0,clean,automatic,4wd,sedan,white,mi,11995
2013.0,ford,other,good,6 cylinders,gas,62160.0,clean,automatic,4wd,truck,grey,id,0
2008.0,nissan,altima,excellent,6 cylinders,gas,100246.0,clean,automatic,fwd,coupe,grey,ca,6950
2006.0,bmw,325xi,good,6 cylinders,gas,174000.0,clean,automatic,4wd,sedan,red,co,3200
2003.0,ford,windstar,good,6 cylinders,gas,161000.0,clean,automatic,fwd,mini-van,blue,fl,2800
2011.0,acura,tsx sedan 4d,good,6 cylinders,other,85757.0,clean,other,4wd,sedan,black,pa,12990
2008.0,ford,super duty f250,excellent,8 cylinders,diesel,160679.0,clean,automatic,4wd,pickup,silver,or,21995
2011.0,hyundai,other,like new,4 cylinders,gas,135412.0,clean,automatic,fwd,sedan,blue,nj,3300
2012.0,dodge,durango,good,6 cylinders,gas,116411.0,clean,automatic,4wd,other,silver,va,16995
2012.0,nissan,rogue,good,6 cylinders,gas,154953.0,clean,other,4wd,wagon,white,me,4495
2004.0,chevrolet,silverado,good,6 cylinders,gas,126000.0,clean,automatic,4wd,sedan,white,ma,5800
2017.0,lexus,rx 350 sport utility 4d,good,6 cylinders,other,30924.0,clean,other,fwd,SUV,white,md,31990
2017.0,ford,f150,good,8 cylinders,gas,28168.0,clean,automatic,4wd,pickup,grey,id,41998
2007.0,jeep,cherokee,fair,8 cylinders,gas,214000.0,clean,automatic,4wd,SUV,brown,nm,1200
2012.0,jeep,compass,excellent,4 cylinders,gas,95670.0,clean,automatic,4wd,SUV,black,tx,9495
2012.0,chevrolet,silverado 1500,good,8 cylinders,gas,102246.0,clean,automatic,4wd,truck,white,pa,17500
2009.0,mercury,mariner,excellent,4 cylinders,hybrid,128000.0,clean,automatic,fwd,SUV,white,fl,4400
2002.0,lexus,is 300,excellent,6 cylinders,gas,267000.0,clean,automatic,rwd,sedan,white,ca,5500
2014.0,hyundai,sonata,good,6 cylinders,gas,135528.0,clean,automatic,fwd,sedan,white,ks,9876
2021.0,ford,other,like new,8 cylinders,diesel,1300.0,clean,automatic,4wd,pickup,black,or,89900
2014.0,ford,focus se,good,4 cylinders,other,95279.0,clean,automatic,fwd,sedan,red,ca,6498
2001.0,kia,sportage lx awd,good,6 cylinders,gas,120000.0,clean,automatic,4wd,sedan,white,ca,500
2014.0,acura,mdx,excellent,6 cylinders,gas,110050.0,clean,automatic,4wd,SUV,grey,or,0
2017.0,dodge,other,good,6 cylinders,diesel,55589.0,clean,automatic,4wd,sedan,white,fl,42995
2008.0,ford,super duty f250 srw,good,8 cylinders,diesel,68766.0,salvage,automatic,4wd,truck,white,wv,7500
2013.0,ford,focus,excellent,4 cylinders,gas,66000.0,clean,automatic,fwd,hatchback,grey,ny,8988
2019.0,chevrolet,silverado 1500 ld,good,6 cylinders,other,6897.0,clean,other,4wd,pickup,black,ky,32990
2017.0,ford,other,good,6 cylinders,gas,136525.0,clean,automatic,rwd,van,white,tn,19500
2007.0,toyota,camry le 4dr sedan,excellent,4 cylinders,gas,127044.0,clean,automatic,fwd,sedan,silver,ca,5900
2007.0,buick,lucerne,good,6 cylinders,gas,164527.0,clean,automatic,fwd,sedan,brown,ia,3995
2018.0,bmw,3 series,good,4 cylinders,gas,17481.0,clean,automatic,4wd,sedan,black,ny,28995
1955.0,chevrolet,3100 truck,excellent,8 cylinders,gas,1600.0,clean,automatic,rwd,truck,custom,fl,75000
2010.0,infiniti,other,excellent,6 cylinders,gas,141000.0,clean,automatic,rwd,coupe,grey,tn,12777
2017.0,ford,cmax hybrid titanium wagon,good,6 cylinders,gas,38545.0,clean,other,fwd,wagon,white,ct,17590
2014.0,gmc,other,excellent,8 cylinders,gas,148091.0,clean,automatic,rwd,van,white,ny,13995
2019.0,toyota,avalon,excellent,6 cylinders,gas,10100.0,clean,automatic,fwd,sedan,white,nm,32900
2020.0,ram,other,good,6 cylinders,diesel,10269.0,clean,automatic,4wd,truck,silver,id,63999
2014.0,jeep,grand cherokee overland,good,6 cylinders,gas,100000.0,clean,manual,4wd,sedan,white,oh,888
1972.0,lincoln,other,excellent,8 cylinders,gas,17250.0,clean,automatic,rwd,coupe,green,ga,15600
2015.0,chevrolet,camaro,good,6 cylinders,gas,53000.0,clean,automatic,rwd,other,black,al,15990
2002.0,toyota,camry,good,6 cylinders,gas,169000.0,clean,automatic,4wd,sedan,white,wa,5777
2012.0,chevrolet,traverse,excellent,6 cylinders,gas,29500.0,clean,automatic,4wd,SUV,white,hi,15500
2010.0,mercury,mariner,like new,6 cylinders,gas,100500.0,clean,automatic,fwd,SUV,white,mo,0
2000.0,ford,f350 super duty,good,8 cylinders,diesel,280000.0,clean,automatic,4wd,sedan,white,ca,9500
2013.0,jeep,grand cherokee laredo,good,6 cylinders,other,112155.0,clean,automatic,4wd,other,white,oh,13550
2015.0,fiat,500,good,6 cylinders,gas,70000.0,clean,manual,4wd,sedan,white,tx,0
2017.0,gmc,terrain slt,good,4 cylinders,gas,74000.0,salvage,automatic,fwd,SUV,grey,az,11900
2018.0,subaru,crosstrek,good,6 cylinders,gas,72699.0,clean,automatic,4wd,sedan,white,tn,22988
1955.0,volkswagen,bug,good,6 cylinders,gas,700.0,clean,manual,4wd,sedan,white,ca,15000
1970.0,chevrolet,c20,good,6 cylinders,gas,1.0,clean,automatic,4wd,sedan,white,ct,1
2002.0,chevrolet,silverado 1500,good,6 cylinders,gas,202000.0,clean,automatic,rwd,truck,white,nc,4000
2017.0,toyota,tundra crewmax,good,8 cylinders,gas,36095.0,clean,automatic,4wd,pickup,custom,md,44995
2008.0,dodge,caravan,like new,6 cylinders,gas,107000.0,clean,automatic,4wd,sedan,white,il,0
2018.0,ram,3500,good,6 cylinders,diesel,120381.0,clean,automatic,4wd,sedan,white,md,49999
2017.0,nissan,pathfinder,excellent,6 cylinders,gas,45867.0,clean,automatic,4wd,SUV,grey,vt,24995
2008.0,pontiac,g6,good,6 cylinders,gas,162815.0,clean,automatic,4wd,sedan,white,mi,3995
1954.0,ford,f100,good,8 cylinders,gas,99999.0,clean,automatic,rwd,pickup,brown,nm,10500
2006.0,chevrolet,hhr,good,6 cylinders,gas,151076.0,clean,automatic,fwd,sedan,blue,co,0
2016.0,dodge,charger,good,8 cylinders,gas,112957.0,clean,automatic,4wd,sedan,black,id,17495
2004.0,saturn,other,excellent,4 cylinders,gas,83327.0,clean,automatic,fwd,sedan,blue,in,3495
2016.0,nissan,leaf,good,6 cylinders,electric,42531.0,clean,automatic,fwd,hatchback,white,il,11974
2012.0,kia,sportage lx,good,4 cylinders,gas,125000.0,clean,automatic,4wd,sedan,white,mi,6000
2015.0,nissan,altima 25 s,excellent,4 cylinders,gas,56000.0,clean,automatic,fwd,sedan,black,sc,10981
2001.0,audi,tt,fair,4 cylinders,gas,130000.0,rebuilt,manual,4wd,coupe,blue,fl,2000
2015.0,ford,f150,good,6 cylinders,other,120015.0,clean,automatic,4wd,pickup,white,tx,37500
